Data from USB2G577181__10__16-12-50-032.txt Node

Date: Tue Nov 15 16:12:50 PST 2022
User: gprabhakar
Spectrometer: USB2G57718
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
773	0.13
774	1.77
775	-5.26
776	-2.22
777	-0.26
778	1.24
779	1.03
780	1.19
781	0.29
782	-0.66
783	1.22
784	2.16
785	-3.76
786	0.84
787	2.28
788	0.6
789	0.09
790	-7
791	-0.14
792	1.17
793	-4.86
794	-1.98
795	0.31
796	-0.58
797	-0.21
798	0.52
799	3.14
800	-0.39
801	-0.79
802	-1.62
803	0.94
804	2.16
805	-1.15
806	-3.01
807	0.33
808	1.12
809	1.52
810	-0.07
811	-0.35
812	-1.12
813	1.29
814	0.17
815	-1.85
816	-1.05
817	-2.83
818	2.58
819	-3.98
820	-3.4
821	1.13
822	0.61
823	0.77
824	-1.08
825	2.02
826	-1.89
827	1.17
828	0.37
829	-2.49
830	-3.67
831	0.24
832	1.03
833	0.11
834	-2.2
835	0.94
836	0.94
837	-0.97
838	0.77
839	0.39
840	-0.5
841	2.37
842	0.04
843	-2.88
844	-2.58
845	0.89
846	-1.55
847	-0.8
848	-0.83
849	2.11
850	0.75
851	-1.99
852	3.07
853	-1.44
854	1.58
855	1.22
856	4.14
857	1.1
858	-2.65
859	0.61
860	0.31
861	2.09
862	-1.19
863	0.31
864	3.05
865	-3.08
866	0.76
867	3.3
868	-0.26
869	5.08
870	2.38
871	1.92
872	0.08
873	1.21
874	0.27
875	-0.81
876	-1.9
877	1.73
878	0.35
879	-0.09
880	0.19
881	2.34
882	-2.66
883	-2.97
884	-1.04
885	2.49
886	-0.04
887	-0.98
888	3.2
889	-1.5
890	-3.87
891	1.33
892	-2.2
893	-2.59
894	0.72
895	1.09
896	-3.65
897	0.31
898	-1.16
899	2.12
900	2.06
901	1.04
902	3.12
903	-0.93
904	-0.02
905	-0.01
906	-2.38
907	-0.42
908	0.52
909	-1.46
910	-1.46
911	-0.14
912	1.11
913	0.76
914	0.11
915	2.67
916	0.7
917	-0.95
918	-0.67
919	-3.35
920	-1.9
921	2.29
922	0.22
923	-0.93
924	-0.74
925	2.66
926	1.05
927	-1.3
928	-3.85
929	-1.08
930	-1.64
931	0.95
932	1.61
933	1.1
934	0.58
935	2.98
936	-1.42
937	-1.18
938	2.12
939	-0.42
940	-0.59
941	-0.48
942	-2.22
943	2.05
944	-3.03
945	-2.77
946	-0.62
947	-2.31
948	3.35
949	3.16
950	1.43
951	1.35
952	2.01
953	1.3
954	0.3
955	-0.7
956	1.24
957	1.71
958	-1.8
959	-0.73
960	1.29
961	0.18
962	-2.44
963	-0.88
964	-0.06
965	-1.88
966	-1.86
967	4
968	2.84
969	0.51
970	3.57
971	1.51
972	0.8
973	-2.29
974	-2.34
975	1.91
976	-3.02
977	0.25
978	-1.47
979	0.79
980	-1.76
981	0.27
982	-0.75
983	-2.94
984	-0.43
985	-0.88
986	2.29
987	-1.93
988	-0.1
989	0.98
990	-1.86
991	0.68
992	0.52
993	-0.38
994	2.17
995	0.25
996	-2.87
997	-4.62
998	-1.74
999	-0.39
1000	0.91
